,Dates,AUDNZD,EURCHF,AUDJPY,AUDSGD,EURAUD,EURJPY,EURNZD,EURSGD,GBPAUD,GBPCAD,GBPCHF,GBPNZD,NZDCAD,NZDJPY,SGDJPY,NZDUSD,AUDUSD,USDCHF,USDJPY,GBPUSD,EURUSD,USDCAD,USDSGD
449,19.06.2018,,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,1.0,,
450,20.06.2018,1.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,,1.0,,,,1.0,1.0,,,,,
451,21.06.2018,,1.0,,,1.0,,,1.0,,,1.0,,,,1.0,,,,,,,1.0,
452,22.06.2018,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,,1.0,,1.0,1.0,,,,1.0,,,1.0,
453,23.06.2018,,,,,,,,,,,,,,,,,,,,,,,
454,25.06.2018,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,1.0,,1.0,,1.0,1.0,,,1.0,,,1.0
455,26.06.2018,1.0,1.0,,,,,,1.0,,1.0,1.0,,,,1.0,,,1.0,,1.0,1.0,,1.0
456,27.06.2018,,,,,1.0,,,,1.0,1.0,,,,,1.0,,,1.0,1.0,,,1.0,
457,28.06.2018,,1.0,,,,,,1.0,,,,,,,,,1.0,,1.0,,1.0,1.0,
458,29.06.2018,,,1.0,,1.0,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,1.0
459,30.06.2018,,,,,,,,,,,,,,,,,,,,,,,
460,02.07.2018,,,1.0,,,1.0,,1.0,,1.0,,,,,1.0,1.0,,1.0,,,,,
461,03.07.2018,,1.0,1.0,,,1.0,,,1.0,1.0,1.0,,1.0,,,,,1.0,,1.0,1.0,1.0,
462,04.07.2018,1.0,1.0,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,
463,05.07.2018,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,1.0,,,1.0,1.0,
464,06.07.2018,,,,,1.0,,,1.0,,1.0,1.0,,,,,,,1.0,1.0,1.0,,,
465,07.07.2018,,,,,,,,,,,,,,,,,,,,,,,
466,09.07.2018,,1.0,,,,,1.0,,,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,,1.0,
467,10.07.2018,,1.0,,1.0,,,,,1.0,,,1.0,,,,1.0,1.0,,,,1.0,,
468,11.07.2018,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,
469,12.07.2018,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,,1.0,,1.0,1.0
470,13.07.2018,,1.0,,,,,,1.0,,,,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0
471,14.07.2018,,,,,,,,,,,,,,,,,,,,,,,
472,16.07.2018,1.0,1.0,,1.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,1.0
473,17.07.2018,,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,1.0,1.0,,1.0,
474,18.07.2018,,,1.0,,,1.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,,,,
475,19.07.2018,1.0,,,1.0,,,1.0,,,,,,,1.0,,1.0,,1.0,,,,1.0,
476,20.07.2018,1.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,1.0,,1.0,,,1.0,,,1.0,1.0
477,21.07.2018,,,,,,,,,,,,,,,,,,,,,,,
478,23.07.2018,,1.0,,1.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,,,,1.0,1.0,1.0
479,24.07.2018,1.0,1.0,,1.0,,,1.0,,,,1.0,1.0,,,,,,1.0,,,,1.0,1.0
480,25.07.2018,1.0,,1.0,,1.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,
481,26.07.2018,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
482,27.07.2018,1.0,1.0,,1.0,1.0,,,,,,1.0,,,,,,1.0,,1.0,,,,1.0
483,28.07.2018,,,,,,,,,,,,,,,,,,,,,,,
484,30.07.2018,,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,,1.0,,,,1.0,,1.0,,,
485,31.07.2018,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,
486,01.08.2018,,,,,,,,,1.0,1.0,,,,,1.0,,,,,1.0,,1.0,
487,02.08.2018,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,1.0,
488,03.08.2018,,,1.0,1.0,,,1.0,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0
489,04.08.2018,,,,,,,,,,,,,,,,,,,,,,,
490,06.08.2018,,1.0,1.0,,1.0,1.0,,,1.0,,1.0,,,,,,1.0,,1.0,,,1.0,1.0
491,07.08.2018,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0
492,08.08.2018,1.0,,,1.0,1.0,,,,,,,,,,1.0,,1.0,,,1.0,,,
493,09.08.2018,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,1.0,1.0,,1.0,1.0,1.0
494,10.08.2018,1.0,,,,,,1.0,,,1.0,1.0,,,,,,,,1.0,,,,
495,11.08.2018,,,,,,,,,,,,,,,,,,,,,,,
496,13.08.2018,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,
497,14.08.2018,,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,1.0,1.0,,,1.0
498,15.08.2018,,1.0,,,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,1.0,
499,16.08.2018,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0
500,17.08.2018,,,,1.0,,,,,1.0,,1.0,,1.0,1.0,1.0,,,1.0,1.0,,,1.0,
501,18.08.2018,,,,,,,,,,,,,,,,,,,,,,,
502,20.08.2018,,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,
503,21.08.2018,1.0,1.0,1.0,,,1.0,,,,,,,1.0,1.0,1.0,,,,1.0,,,,
504,22.08.2018,,1.0,1.0,,,,1.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0,,,
505,23.08.2018,,1.0,1.0,,,1.0,,,,1.0,,,,1.0,,,,1.0,,1.0,1.0,1.0,
506,24.08.2018,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0
507,25.08.2018,,,,,,,,,,,,,,,,,,,,,,,
508,27.08.2018,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,1.0,,1.0,
509,28.08.2018,1.0,1.0,,,,,1.0,,,,,1.0,,,,1.0,1.0,,1.0,1.0,,,
510,29.08.2018,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,1.0,,
511,30.08.2018,,,1.0,,,1.0,,1.0,,,,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,
512,31.08.2018,1.0,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,
513,01.09.2018,,,,,,,,,,,,,,,,,,,,,,,
514,03.09.2018,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,1.0,1.0,,,,1.0
515,04.09.2018,,,,,1.0,1.0,1.0,1.0,,,1.0,,1.0,,1.0,,,,1.0,,,,
516,05.09.2018,1.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,,,1.0,,,1.0,1.0,,,,1.0,
517,06.09.2018,,1.0,1.0,,,1.0,,1.0,,,1.0,,,1.0,,,1.0,,,,,1.0,1.0
518,07.09.2018,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,1.0,1.0,1.0,,,,1.0
519,08.09.2018,,,,,,,,,,,,,,,,,,,,,,,
520,10.09.2018,,1.0,1.0,,1.0,,,1.0,1.0,,,,,1.0,,,1.0,,1.0,,1.0,,
521,11.09.2018,,,,1.0,,,1.0,1.0,,,,,,1.0,,,1.0,1.0,,,,1.0,1.0
522,12.09.2018,,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,,,,1.0,1.0,,1.0,,1.0,,
523,13.09.2018,,1.0,,,,1.0,1.0,1.0,1.0,,,1.0,,,1.0,1.0,,,1.0,1.0,,,
524,14.09.2018,1.0,1.0,1.0,1.0,,,,1.0,,,1.0,1.0,,1.0,,1.0,,,1.0,,,1.0,
525,15.09.2018,,,,,,,,,,,,,,,,,,,,,,,
526,17.09.2018,,,1.0,1.0,1.0,1.0,,1.0,,,,1.0,,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0
527,18.09.2018,1.0,,,,1.0,,,1.0,1.0,1.0,,,1.0,,1.0,,,,1.0,1.0,,1.0,
528,19.09.2018,,,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,
529,20.09.2018,,,1.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,,,1.0,,1.0,,,
530,21.09.2018,,1.0,,1.0,,,,1.0,,1.0,1.0,,,,,1.0,1.0,,,1.0,1.0,1.0,
531,22.09.2018,,,,,,,,,,,,,,,,,,,,,,,
532,24.09.2018,,1.0,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,,
533,25.09.2018,,,1.0,,,,,,1.0,,,,,1.0,,,,,,,1.0,,
534,26.09.2018,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,,1.0,1.0,1.0,1.0,1.0
535,27.09.2018,,,,1.0,,,1.0,,,1.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,
536,28.09.2018,1.0,1.0,1.0,1.0,,1.0,,,1.0,,1.0,,,1.0,,,1.0,1.0,,,,,
537,29.09.2018,,,,,,,,,,,,,,,,,,,,,,,
538,01.10.2018,,1.0,,,,1.0,,1.0,1.0,,1.0,1.0,,,,1.0,,,,1.0,,,1.0
539,02.10.2018,1.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,1.0,,1.0,1.0,,1.0,
540,03.10.2018,1.0,1.0,,,,1.0,,1.0,,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,,
541,04.10.2018,,,,,,1.0,,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,,
542,05.10.2018,,,,,,,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,,
543,06.10.2018,,,,,,,,,,,,,,,,,,,,,,,
544,08.10.2018,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,,
545,09.10.2018,,,,,,,1.0,,,,1.0,1.0,,,,1.0,1.0,,1.0,,,,
546,10.10.2018,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,1.0,,1.0,,,1.0,,,1.0,
547,11.10.2018,,,1.0,,1.0,1.0,1.0,,1.0,,1.0,,,1.0,1.0,,,1.0,,,,1.0,1.0
548,12.10.2018,1.0,,,,1.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,
549,13.10.2018,,,,,,,,,,,,,,,,,,,,,,,
550,15.10.2018,1.0,,,,1.0,,1.0,1.0,,1.0,,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
551,16.10.2018,,,,,1.0,,,1.0,,1.0,1.0,,,,,,,1.0,1.0,,,,
552,17.10.2018,,1.0,1.0,,,1.0,,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,
553,18.10.2018,,1.0,1.0,,,,1.0,,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
554,19.10.2018,,1.0,1.0,,,1.0,,,,1.0,,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0
555,20.10.2018,,,,,,,,,,,,,,,,,,,,,,,
556,22.10.2018,,,1.0,,,,,,,1.0,,,1.0,1.0,,1.0,1.0,1.0,,,,,1.0
557,23.10.2018,1.0,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,
558,24.10.2018,,,1.0,,,,1.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,
559,25.10.2018,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,
560,26.10.2018,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,,,1.0,,1.0,,,,
561,27.10.2018,,,,,,,,,,,,,,,,,,,,,,,
562,29.10.2018,1.0,,,,1.0,,,,1.0,,,1.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0
563,30.10.2018,,1.0,1.0,,,,,,1.0,,1.0,,,,,1.0,1.0,,,,,,
564,31.10.2018,,1.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,1.0,
565,01.11.2018,1.0,,1.0,,,1.0,,1.0,,,,,,1.0,1.0,,,,,,,1.0,1.0
566,02.11.2018,1.0,,,,,,,1.0,,1.0,1.0,,,,,,,,1.0,,,,
567,03.11.2018,,,,,,,,,,,,,,,,,,,,,,,
568,05.11.2018,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,,,1.0,,1.0,
569,06.11.2018,1.0,,,,,1.0,1.0,,,,,1.0,,,,1.0,,1.0,1.0,,,,
570,07.11.2018,,,1.0,,1.0,,1.0,,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,,1.0,,1.0
571,08.11.2018,1.0,,,,,,,,1.0,1.0,1.0,,1.0,,,1.0,,1.0,,1.0,,,1.0
572,09.11.2018,,,1.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,,1.0,,,,,,,,,
573,10.11.2018,,,,,,,,,,,,,,,,,,,,,,,
574,12.11.2018,,,,,1.0,1.0,1.0,,,,,,,1.0,,,,1.0,,,,,
575,13.11.2018,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,1.0,
576,14.11.2018,,,,,,1.0,,,1.0,1.0,,1.0,,,1.0,,1.0,1.0,1.0,1.0,,,1.0
577,15.11.2018,1.0,1.0,,,,,1.0,1.0,,,,1.0,,,,,,,,,1.0,1.0,
578,16.11.2018,,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,,
579,17.11.2018,,,,,,,,,,,,,,,,,,,,,,,
580,19.11.2018,,,,,,,,,,,1.0,,,,,,,,,,,,
581,20.11.2018,1.0,,,,,1.0,,1.0,,1.0,,1.0,1.0,1.0,,1.0,,,,1.0,1.0,,1.0
582,21.11.2018,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0
583,22.11.2018,,,1.0,,1.0,,,,1.0,1.0,1.0,1.0,,1.0,,,1.0,,1.0,1.0,,,
584,23.11.2018,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,
585,24.11.2018,,,,,,,,,,,,,,,,,,,,,,,
586,26.11.2018,,1.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0
587,27.11.2018,,1.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,,,,
588,28.11.2018,,1.0,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,1.0,1.0,,1.0
589,29.11.2018,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,,1.0,,1.0,,,,1.0,
590,30.11.2018,1.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,,,1.0,,1.0,1.0,,1.0,1.0,1.0,,1.0
591,01.12.2018,,,,,,,,,,,,,,,,,,,,,,,
592,03.12.2018,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,
593,04.12.2018,,1.0,,1.0,1.0,,,1.0,1.0,,,,,1.0,,,,,,1.0,,,
594,05.12.2018,,,,,,1.0,1.0,1.0,,1.0,,,,1.0,,1.0,,,1.0,,,,
595,06.12.2018,,,,,,,,,,,1.0,,,,,,,,,,,,
596,07.12.2018,,,,,,1.0,1.0,,,1.0,,1.0,,1.0,,1.0,,1.0,1.0,1.0,,1.0,
597,08.12.2018,,,,,,,,,,,,,,,,,,,,,,,
598,10.12.2018,,1.0,1.0,,,,,,1.0,,,,,1.0,,1.0,1.0,,,1.0,,,
599,11.12.2018,1.0,,1.0,,1.0,,,,1.0,1.0,1.0,,,1.0,,,1.0,,,1.0,1.0,,
600,12.12.2018,,1.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,,,1.0,1.0,1.0,,
601,13.12.2018,,,,,,,,,,,,,,,,,,,,,,,
602,14.12.2018,,,,,,,,,,,,,,,,,,,,,,,
603,15.12.2018,,,,,,,,,,,,,,,,,,,,,,,
604,17.12.2018,,,,,,,,,,,,,,,,,,,,,,,
605,18.12.2018,,,,,,,,,,,,,,,,,,,,,,,
606,19.12.2018,,,,,,,,,,,,,,,,,,,,,,,
607,20.12.2018,,,,,,,,,,,,,,,,,,,,,,,
608,21.12.2018,,,,,,,,,,,,,,,,,,,,,,,
609,22.12.2018,,,,,,,,,,,,,,,,,,,,,,,
610,24.12.2018,,,,,,,,,,,,,,,,,,,,,,,
611,25.12.2018,,,,,,,,,,,,,,,,,,,,,,,
612,26.12.2018,,,,,,,,,,,,,,,,,,,,,,,
613,27.12.2018,,,,,,,,,,,,,,,,,,,,,,,
614,28.12.2018,,,,,,,,,,,,,,,,,,,,,,,
615,29.12.2018,,,,,,,,,,,,,,,,,,,,,,,
616,31.12.2018,,,,,,,,,,,,,,,,,,,,,,,
617,01.01.2019,,,,,,,,,,,,,,,,,,,,,,,
618,02.01.2019,,,,,,,,,,,,,,,,,,,,,,,
619,03.01.2019,1.0,1.0,,,,,,1.0,1.0,1.0,,1.0,,,,,1.0,,,,,1.0,
620,04.01.2019,1.0,,1.0,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,,1.0,1.0,,1.0,,
621,05.01.2019,,,,,,,,,,,,,,,,,,,,,,,
622,07.01.2019,,1.0,,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,1.0,,,,
623,08.01.2019,,,1.0,,1.0,1.0,1.0,,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,
624,09.01.2019,1.0,1.0,1.0,,,,,1.0,1.0,,1.0,,,,1.0,,,1.0,,,1.0,,
625,10.01.2019,1.0,,,,,1.0,,1.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,
626,11.01.2019,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,1.0,1.0,,,1.0,
627,12.01.2019,,,,,,,,,,,,,,,,,,,,,,,
628,14.01.2019,,,,,1.0,,1.0,,,,1.0,,,,1.0,1.0,1.0,,,1.0,,,
629,15.01.2019,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,1.0,,1.0,,,
630,16.01.2019,,,1.0,,,1.0,,,,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,,,
631,17.01.2019,,,,1.0,,1.0,,,,,,,,,,,,,1.0,1.0,,1.0,
632,18.01.2019,,1.0,,1.0,1.0,,,,1.0,,1.0,1.0,,1.0,,1.0,,,,1.0,,1.0,
633,19.01.2019,,,,,,,,,,,,,,,,,,,,,,,
634,21.01.2019,1.0,1.0,1.0,,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,1.0,
635,22.01.2019,1.0,1.0,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,
636,23.01.2019,,,1.0,,1.0,,,,1.0,1.0,1.0,1.0,,,,,1.0,,1.0,,1.0,1.0,
637,24.01.2019,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
638,25.01.2019,,1.0,,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,
639,26.01.2019,,,,,,,,,,,,,,,,,,,,,,,
640,28.01.2019,1.0,,,1.0,,1.0,,,,1.0,1.0,,,,1.0,,,,,1.0,,1.0,
641,29.01.2019,,,,,,,1.0,,1.0,1.0,,,,,,1.0,,1.0,1.0,,,,
642,30.01.2019,,,1.0,,1.0,,,1.0,,,,,1.0,1.0,,,1.0,,1.0,1.0,,1.0,
643,31.01.2019,,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,1.0,,
644,01.02.2019,1.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,
645,02.02.2019,,,,,,,,,,,,,,,,,,,,,,,
646,04.02.2019,,,1.0,,,,1.0,,,,1.0,1.0,,,,,,,,,1.0,1.0,
647,05.02.2019,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,
648,06.02.2019,,,1.0,,1.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0
649,07.02.2019,1.0,,,,,,,,,,1.0,,1.0,,,,,1.0,1.0,,,,
650,08.02.2019,1.0,,,,,,1.0,,,1.0,1.0,1.0,1.0,,,1.0,,1.0,,1.0,,1.0,
651,09.02.2019,,,,,,,,,,,,,,,,,,,,,,,
652,11.02.2019,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,1.0,1.0
653,12.02.2019,1.0,,,,,,1.0,,1.0,,,1.0,,,,,1.0,,,1.0,1.0,1.0,1.0
654,13.02.2019,1.0,1.0,,,,,,1.0,,,,1.0,,,,,,1.0,,,1.0,,1.0
655,14.02.2019,,,,,,1.0,,1.0,,,1.0,,,,,,1.0,1.0,1.0,,1.0,1.0,
656,15.02.2019,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,,1.0,1.0,1.0,
657,16.02.2019,,,,,,,,,,,,,,,,,,,,,,,
658,18.02.2019,,,,,1.0,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,1.0,,
659,19.02.2019,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,
660,20.02.2019,1.0,,,,1.0,,,,,,1.0,,,,,1.0,1.0,,1.0,1.0,,,
661,21.02.2019,,1.0,,,1.0,1.0,,1.0,,1.0,,,,,1.0,,1.0,,1.0,,,1.0,1.0
662,22.02.2019,1.0,,1.0,,1.0,1.0,,,1.0,1.0,,,,,,,1.0,1.0,1.0,,,1.0,
663,23.02.2019,,,,,,,,,,,,,,,,,,,,,,,
664,25.02.2019,,1.0,,,,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,
665,26.02.2019,,,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,1.0,,,,
666,27.02.2019,,1.0,,1.0,1.0,,,,,1.0,1.0,1.0,,,1.0,1.0,1.0,,,1.0,,,1.0
667,28.02.2019,,,,,,1.0,,1.0,,1.0,,,,,,,,,,1.0,1.0,1.0,
668,01.03.2019,,1.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,,,1.0,1.0,,,,,
669,02.03.2019,,,,,,,,,,,,,,,,,,,,,,,
670,04.03.2019,,1.0,,,1.0,1.0,,,1.0,,,1.0,,,,1.0,1.0,,1.0,,,,
671,05.03.2019,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,,,1.0,1.0,,1.0,,,
672,06.03.2019,,,1.0,,1.0,,,1.0,,1.0,,,,,,,,,1.0,,,,
673,07.03.2019,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,1.0,
674,08.03.2019,,,,,,,,1.0,1.0,1.0,,,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0
